,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
230,1,0,0,0,54,1,1,1,1,0,1,1,1,1,108,5760.65,0,0,1,0,0,0,1,0,1,0,0
231,1,0,0,0,50,1,0,1,1,0,1,0,1,1,93,4747.5,0,0,1,0,1,0,0,0,1,0,0
232,1,0,0,0,1,1,0,1,0,0,0,0,1,1,84,84.6,1,0,1,0,1,0,0,0,0,0,1
233,0,0,0,0,72,1,0,0,0,0,0,0,0,0,20,1566.9,0,0,0,1,0,0,1,0,1,0,0
234,0,0,0,0,29,1,1,0,0,0,0,0,0,0,25,702.0,0,0,0,1,1,0,0,0,0,1,0
235,1,0,0,0,2,1,1,0,1,0,0,0,0,1,54,114.1,1,1,0,0,1,0,0,0,0,0,1
236,0,0,0,0,10,0,0,0,0,0,1,0,0,1,29,299.05,0,1,0,0,0,0,1,0,0,0,1
237,1,0,1,0,18,1,1,0,0,0,0,0,0,1,73,1305.95,0,0,1,0,1,0,0,0,0,1,0
238,0,1,0,0,11,1,0,0,1,0,0,1,1,1,95,1120.3,1,0,1,0,1,0,0,0,0,1,0
239,1,0,0,0,16,1,0,0,0,0,0,0,0,0,19,284.35,0,0,0,1,0,0,1,0,0,0,1
240,0,0,0,0,72,1,1,0,1,1,1,1,1,0,86,6350.5,0,1,0,0,0,0,1,1,0,0,0
241,1,0,0,0,72,1,1,0,1,1,1,1,1,0,109,7878.3,0,0,1,0,0,0,1,1,0,0,0
242,0,0,1,1,41,1,0,1,0,0,1,1,1,1,74,3187.65,0,1,0,0,0,1,0,0,1,0,0
243,0,1,1,0,65,1,0,1,1,1,0,0,1,0,94,6126.15,0,0,1,0,1,0,0,0,0,1,0
244,0,1,0,0,13,1,0,0,1,1,0,0,0,1,54,731.3,0,1,0,0,1,0,0,0,0,1,0
245,1,1,0,0,4,1,0,1,0,0,0,0,0,0,75,273.4,0,0,1,0,1,0,0,0,0,1,0
246,1,0,0,0,41,1,1,0,0,1,0,0,1,0,65,2531.8,0,1,0,0,0,1,0,0,0,0,1
247,1,1,0,0,15,1,0,0,1,0,0,0,0,1,74,1074.3,1,0,1,0,1,0,0,0,0,1,0
248,1,0,0,0,1,1,0,1,0,0,0,0,0,1,48,48.55,1,1,0,0,1,0,0,0,0,0,1
249,1,0,0,0,42,1,1,1,1,1,0,0,1,1,99,4298.45,0,0,1,0,0,1,0,0,0,1,0
250,0,0,1,0,51,1,0,1,1,1,0,1,0,1,93,4619.55,0,0,1,0,0,1,0,0,0,1,0
251,0,0,1,1,2,1,0,0,0,0,0,0,0,0,70,147.15,1,0,1,0,1,0,0,0,0,1,0
252,1,1,1,0,1,0,0,0,1,0,0,1,0,0,40,40.2,1,1,0,0,1,0,0,0,0,1,0
253,1,0,0,1,32,1,1,0,1,1,1,1,1,0,83,2633.3,0,1,0,0,0,1,0,0,1,0,0
254,1,0,0,0,10,1,0,0,0,0,0,0,0,1,19,193.05,0,0,0,1,1,0,0,0,0,0,1
255,0,0,1,1,67,0,0,0,1,1,1,1,1,1,59,4103.9,0,1,0,0,0,0,1,0,0,1,0
256,0,0,1,1,61,1,1,1,1,1,1,1,1,0,115,7008.15,0,0,1,0,0,0,1,0,1,0,0
257,1,0,0,0,50,1,1,1,1,1,1,1,1,0,114,5791.1,0,0,1,0,0,1,0,0,1,0,0
258,0,0,1,0,2,1,0,0,0,0,0,0,0,1,44,80.55,1,1,0,0,1,0,0,0,1,0,0
259,0,1,1,0,29,0,0,1,0,1,0,0,1,1,45,1228.65,0,1,0,0,1,0,0,0,0,1,0
260,1,1,0,0,3,0,0,0,0,1,0,0,1,1,41,132.2,1,1,0,0,1,0,0,0,0,1,0
261,1,1,0,0,13,1,1,0,1,1,0,1,1,1,106,1364.3,1,0,1,0,1,0,0,0,0,1,0
262,1,1,1,0,57,1,1,0,1,0,0,0,1,1,89,4925.35,0,0,1,0,1,0,0,0,0,1,0
263,0,0,0,0,31,0,0,1,1,0,1,0,1,1,49,1520.1,0,1,0,0,0,0,1,1,0,0,0
264,0,0,1,0,45,1,1,1,1,1,1,1,1,0,113,5032.25,0,0,1,0,0,1,0,0,0,0,1
265,0,0,1,1,61,1,1,1,1,1,1,1,1,0,88,5526.75,0,1,0,0,0,0,1,0,0,0,1
266,1,0,0,0,50,1,1,0,0,0,0,0,0,0,24,1195.25,0,0,0,1,0,0,1,1,0,0,0
267,0,1,0,0,19,1,0,1,1,0,1,1,1,1,105,2007.25,0,0,1,0,1,0,0,0,0,0,1
268,1,0,0,0,59,1,0,0,0,0,0,0,0,0,19,1099.6,1,0,0,1,0,0,1,0,0,0,1
269,0,0,1,0,71,1,1,0,0,0,0,0,0,1,24,1732.95,0,0,0,1,0,0,1,0,1,0,0
270,0,1,0,0,16,1,0,0,0,0,1,1,1,1,94,1511.2,1,0,1,0,1,0,0,0,0,1,0
271,1,0,1,0,57,1,0,1,1,0,1,0,0,1,59,3450.15,0,1,0,0,0,0,1,0,0,1,0
272,1,0,0,0,1,0,0,0,0,0,0,0,0,0,24,24.8,1,1,0,0,1,0,0,1,0,0,0
273,1,1,1,0,20,1,1,0,1,0,1,1,1,0,107,2172.05,0,0,1,0,1,0,0,0,0,1,0
274,1,0,0,0,1,1,0,0,0,0,0,0,0,0,70,70.6,1,0,1,0,1,0,0,0,0,0,1
275,1,0,1,0,5,1,1,0,1,0,1,0,0,1,85,401.1,1,0,1,0,1,0,0,0,0,1,0
276,0,0,1,0,52,1,1,0,1,1,0,1,1,1,105,5624.85,1,0,1,0,1,0,0,0,0,1,0
277,1,1,1,0,21,1,0,1,1,0,0,0,1,1,64,1339.8,0,1,0,0,1,0,0,1,0,0,0
278,1,0,0,0,14,0,0,0,0,1,1,1,1,1,55,771.95,0,1,0,0,1,0,0,0,0,1,0
279,0,0,0,0,5,1,0,0,1,0,0,0,0,0,50,244.75,0,1,0,0,1,0,0,1,0,0,0
280,0,0,0,0,6,1,0,1,1,0,0,0,0,0,55,322.9,0,1,0,0,1,0,0,0,0,0,1
281,0,0,0,0,10,1,0,0,1,0,0,0,0,0,51,498.25,0,1,0,0,1,0,0,0,0,1,0
282,0,0,0,1,1,1,1,0,0,0,0,0,0,0,25,25.4,0,0,0,1,1,0,0,0,0,0,1
283,0,0,0,0,68,1,1,1,0,0,0,0,0,0,54,3687.75,0,1,0,0,1,0,0,0,0,0,1
284,1,0,1,1,18,1,0,0,0,1,0,1,1,0,95,1779.95,1,0,1,0,1,0,0,0,0,0,1
285,0,0,0,0,22,1,1,0,0,0,0,0,0,1,76,1783.6,0,0,1,0,0,1,0,0,1,0,0
286,0,0,0,0,20,1,0,0,0,0,0,0,0,1,44,927.15,0,1,0,0,1,0,0,0,0,1,0
287,1,0,1,0,1,1,0,0,0,0,0,0,0,0,70,70.0,1,0,1,0,1,0,0,0,0,1,0
288,1,1,0,0,8,1,0,0,1,0,0,0,0,1,74,606.55,1,0,1,0,1,0,0,0,0,1,0
289,1,0,0,0,10,1,0,0,0,0,0,0,0,1,44,435.4,1,1,0,0,1,0,0,0,1,0,0
290,1,1,0,0,24,1,1,0,0,0,0,0,0,1,76,1712.7,1,0,1,0,1,0,0,0,0,1,0
291,1,0,0,0,35,1,0,1,1,1,0,0,0,0,61,2021.2,0,1,0,0,0,1,0,0,0,0,1
292,1,0,1,1,23,1,0,0,1,1,1,0,0,0,86,1940.8,0,0,1,0,0,1,0,0,0,0,1
293,0,1,0,0,6,1,0,0,0,0,0,1,1,1,89,567.8,0,0,1,0,1,0,0,0,0,1,0
294,0,0,0,0,12,1,0,0,0,0,0,0,0,0,19,220.35,0,0,0,1,1,0,0,0,0,0,1
295,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20,20.25,0,0,0,1,1,0,0,0,0,0,1
296,0,0,1,1,71,1,0,0,0,1,0,0,0,0,76,5436.45,0,0,1,0,0,0,1,0,0,1,0
297,1,1,1,0,35,1,1,0,0,1,0,1,1,1,100,3437.5,0,0,1,0,1,0,0,0,0,1,0
298,1,0,1,1,40,1,1,0,0,1,0,1,1,1,74,3015.75,0,1,0,0,1,0,0,0,0,1,0
299,0,0,0,1,1,1,0,1,0,0,0,0,0,1,73,73.6,1,0,1,0,1,0,0,0,0,0,1
300,1,0,0,0,23,1,0,0,0,0,0,1,1,1,64,1509.8,0,1,0,0,0,1,0,1,0,0,0
301,0,1,0,0,4,1,1,0,0,0,0,1,1,1,95,396.1,1,0,1,0,1,0,0,0,0,1,0
302,1,0,0,0,4,1,0,0,0,1,1,0,1,1,90,356.65,0,0,1,0,1,0,0,0,0,1,0
303,0,0,1,1,68,0,0,0,1,1,1,1,1,0,60,4109.0,0,1,0,0,0,0,1,0,1,0,0
304,1,0,0,1,38,1,1,0,1,0,0,0,0,1,81,3141.7,0,0,1,0,1,0,0,0,0,0,1
305,1,0,1,1,52,1,1,0,0,0,0,0,0,0,24,1229.1,0,0,0,1,0,0,1,0,0,0,1
306,1,1,1,0,32,1,1,0,0,0,0,0,0,1,74,2303.35,1,0,1,0,1,0,0,0,0,1,0
307,1,0,1,1,29,1,0,0,0,1,1,1,1,0,75,2054.4,0,1,0,0,0,0,1,0,0,0,1
308,1,1,1,1,38,1,1,0,1,0,0,1,1,0,101,3741.85,0,0,1,0,1,0,0,0,0,1,0
309,1,0,0,1,48,1,1,1,0,1,0,1,1,1,78,3682.45,0,1,0,0,0,1,0,0,1,0,0
310,0,0,0,0,1,1,0,0,0,0,0,0,0,1,19,19.25,0,0,0,1,1,0,0,1,0,0,0
311,0,0,0,0,22,1,0,1,0,0,1,0,1,1,89,1886.25,0,0,1,0,1,0,0,0,0,1,0
312,0,0,0,0,43,1,1,1,1,1,1,1,1,0,115,4895.1,0,0,1,0,0,0,1,0,1,0,0
313,0,1,1,0,5,1,0,0,0,0,0,0,0,1,69,341.6,0,0,1,0,1,0,0,0,0,1,0
314,1,0,0,0,5,1,0,0,0,0,0,1,0,1,80,415.55,1,0,1,0,1,0,0,0,0,1,0
315,1,0,1,1,51,1,1,1,1,0,1,1,1,0,110,5686.4,0,0,1,0,0,1,0,0,1,0,0
316,1,0,0,0,71,1,0,0,0,0,0,0,0,1,19,1355.1,0,0,0,1,0,0,1,0,1,0,0
317,0,0,1,1,38,1,0,1,1,0,1,1,1,0,80,3058.65,1,1,0,0,0,1,0,0,1,0,0
318,1,1,1,0,24,1,0,0,0,1,0,1,1,1,93,2231.05,1,0,1,0,1,0,0,0,0,1,0
319,1,0,1,0,35,1,1,0,0,0,1,1,0,1,91,3236.35,0,0,1,0,1,0,0,0,1,0,0
320,0,1,0,0,54,1,1,1,1,0,1,1,1,0,82,4350.1,1,1,0,0,0,1,0,1,0,0,0
321,0,0,1,1,72,0,0,0,1,1,1,1,1,1,60,4264.0,0,1,0,0,0,0,1,0,0,1,0
322,1,0,0,0,1,1,0,0,0,0,0,0,0,1,44,44.8,0,1,0,0,1,0,0,0,0,1,0
323,0,0,1,1,9,1,0,1,0,0,0,0,0,0,48,422.3,0,1,0,0,0,1,0,0,0,0,1
324,1,0,0,0,69,0,0,1,1,0,1,1,1,1,60,4176.7,0,1,0,0,0,0,1,1,0,0,0
325,0,0,1,0,52,1,1,0,1,0,1,1,1,1,102,5138.1,0,0,1,0,1,0,0,0,1,0,0
326,0,1,1,0,11,1,0,0,0,0,1,1,0,1,82,880.05,0,0,1,0,1,0,0,0,0,1,0
327,0,1,0,0,2,1,0,0,0,0,0,0,0,1,70,139.05,1,0,1,0,1,0,0,0,0,1,0
328,0,1,1,1,28,0,0,0,0,0,0,1,0,1,35,973.65,0,1,0,0,1,0,0,0,0,1,0
329,0,1,0,0,17,1,1,0,0,1,0,0,0,1,82,1470.05,0,0,1,0,1,0,0,0,1,0,0
330,0,0,1,1,35,1,0,0,0,0,0,0,0,1,19,739.35,0,0,0,1,0,0,1,0,0,0,1
331,0,0,0,0,8,1,0,0,0,0,0,0,0,1,19,161.95,0,0,0,1,0,1,0,0,0,0,1
332,1,0,0,0,46,1,1,0,1,1,0,1,0,1,94,4422.95,0,0,1,0,0,1,0,0,1,0,0
333,0,0,0,0,7,1,1,0,0,0,0,0,0,1,73,511.25,1,0,1,0,1,0,0,0,0,1,0
334,0,0,0,0,2,1,1,0,0,1,0,0,0,0,80,155.8,1,0,1,0,1,0,0,0,0,0,1
335,1,0,1,1,68,1,1,0,1,1,1,0,1,1,75,5293.95,1,1,0,0,0,1,0,1,0,0,0
336,0,0,0,0,43,1,1,0,1,1,0,1,1,1,104,4759.85,1,0,1,0,0,0,1,0,0,1,0
337,0,0,0,0,68,1,1,1,1,1,1,1,1,1,88,6148.45,0,1,0,0,0,0,1,0,0,1,0
338,0,0,0,0,36,1,0,0,1,0,0,1,1,1,94,3565.65,0,0,1,0,1,0,0,0,1,0,0
339,1,0,1,0,63,1,1,0,1,1,0,1,1,1,103,6603.0,1,0,1,0,1,0,0,0,0,1,0
340,0,1,0,0,32,1,0,0,1,0,1,0,0,0,54,1830.1,0,1,0,0,1,0,0,1,0,0,0
341,0,0,1,0,71,1,1,1,1,1,1,1,1,0,85,6223.8,0,1,0,0,0,0,1,0,1,0,0
342,0,0,1,1,66,1,1,1,1,1,0,0,0,1,67,4508.65,0,1,0,0,1,0,0,1,0,0,0
343,1,0,0,0,63,1,0,0,0,0,0,0,0,0,20,1328.15,0,0,0,1,0,1,0,0,0,0,1
344,0,0,0,1,41,1,0,0,0,0,0,0,0,1,20,865.0,0,0,0,1,0,1,0,0,1,0,0
345,0,1,0,0,1,1,1,0,0,0,0,0,0,1,72,72.1,0,0,1,0,1,0,0,0,0,1,0
346,0,0,0,0,2,1,0,0,0,0,0,1,1,1,90,168.2,1,0,1,0,1,0,0,0,0,1,0
347,0,0,1,0,70,1,0,0,0,0,0,0,0,0,19,1303.5,0,0,0,1,0,0,1,1,0,0,0
348,0,0,0,0,23,0,0,0,0,0,0,1,1,1,44,996.85,0,1,0,0,1,0,0,0,0,1,0
349,0,1,1,0,64,1,0,1,1,1,0,0,1,0,97,6430.9,0,0,1,0,0,1,0,1,0,0,0
350,1,0,1,1,37,1,1,1,0,1,1,0,0,1,62,2278.75,0,1,0,0,0,0,1,0,1,0,0
351,1,0,0,1,17,1,0,0,0,0,0,0,0,0,44,681.4,0,1,0,0,0,1,0,0,0,0,1
352,0,1,0,0,7,1,0,0,0,0,0,1,1,1,89,574.35,0,0,1,0,1,0,0,0,0,1,0
353,1,0,1,1,4,1,1,0,1,1,0,0,0,1,84,371.9,1,0,1,0,1,0,0,1,0,0,0
354,0,1,0,0,21,0,0,1,0,0,0,1,0,1,41,840.1,1,1,0,0,1,0,0,0,0,1,0
355,0,0,0,0,10,1,0,0,0,0,0,0,1,1,80,846.0,1,0,1,0,1,0,0,1,0,0,0
356,0,1,0,0,16,1,1,1,0,0,0,0,0,1,54,889.0,0,1,0,0,1,0,0,0,0,1,0
357,1,0,1,0,64,1,1,0,1,0,1,1,1,1,105,6823.4,0,0,1,0,0,0,1,0,0,1,0
358,1,1,1,0,27,0,0,1,0,0,0,0,0,0,30,805.1,1,1,0,0,1,0,0,0,1,0,0
359,1,0,1,1,42,1,1,1,0,0,0,1,1,0,97,4016.75,0,0,1,0,0,1,0,0,0,1,0
360,1,0,0,1,5,1,0,0,0,0,0,0,0,0,20,83.75,0,0,0,1,1,0,0,0,0,0,1
361,0,0,0,0,41,1,0,0,1,0,1,1,1,1,98,3959.15,0,0,1,0,0,0,1,1,0,0,0
362,1,0,1,0,58,1,0,0,0,1,0,0,0,0,50,2878.55,0,1,0,0,0,1,0,0,1,0,0
363,0,0,0,0,47,1,0,0,0,0,0,0,0,1,20,945.7,0,0,0,1,0,0,1,0,0,0,1
364,1,0,0,0,18,1,0,0,0,0,1,0,0,1,75,1373.05,0,0,1,0,1,0,0,1,0,0,0
365,1,0,0,0,5,1,0,0,0,1,0,1,1,0,96,492.55,1,0,1,0,1,0,0,1,0,0,0
366,1,0,1,0,23,1,0,1,0,0,0,0,1,1,59,1406.0,0,1,0,0,1,0,0,1,0,0,0
367,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19,19.15,0,0,0,1,1,0,0,0,0,0,1
368,1,0,1,0,71,1,1,0,0,1,0,1,1,1,98,6962.85,0,0,1,0,0,1,0,0,1,0,0
369,1,0,1,1,72,1,1,1,1,1,1,1,1,1,112,8126.65,0,0,1,0,0,0,1,0,1,0,0
370,1,0,1,1,33,1,0,0,0,0,0,0,0,0,20,690.25,0,0,0,1,0,1,0,0,0,0,1
371,1,0,0,0,2,1,1,0,0,0,0,1,0,1,85,181.5,1,0,1,0,1,0,0,0,0,1,0
372,1,0,0,1,24,0,0,1,0,0,1,0,0,0,35,830.8,0,1,0,0,0,0,1,0,0,0,1
373,0,0,1,1,56,1,1,0,1,1,1,0,1,1,99,5608.4,0,0,1,0,0,1,0,0,1,0,0
374,1,0,0,0,37,1,0,0,1,0,0,1,1,1,96,3646.8,0,0,1,0,1,0,0,0,1,0,0
375,0,0,0,0,43,1,1,0,1,1,1,1,1,0,85,3662.25,0,1,0,0,0,1,0,0,1,0,0
376,1,0,0,0,1,0,0,0,0,0,0,0,0,0,25,25.35,0,1,0,0,1,0,0,0,0,0,1
377,0,0,1,0,25,1,1,0,0,1,1,1,1,1,104,2566.5,1,0,1,0,1,0,0,1,0,0,0
378,0,0,0,0,61,1,1,1,1,1,1,1,1,0,89,5308.7,0,1,0,0,0,0,1,0,0,1,0
379,1,0,0,0,17,1,1,0,0,1,1,0,0,0,86,1410.25,0,0,1,0,0,1,0,0,0,1,0
380,0,0,1,0,41,1,0,0,1,1,1,0,0,1,86,3339.05,0,0,1,0,0,1,0,1,0,0,0
381,1,0,0,0,1,1,0,0,1,0,0,0,0,0,50,50.65,1,1,0,0,1,0,0,0,0,0,1
382,1,1,1,1,72,0,0,1,1,1,1,1,1,1,64,4732.35,0,1,0,0,0,0,1,1,0,0,0
383,1,0,0,0,1,1,1,0,1,0,0,0,1,1,90,90.85,1,0,1,0,1,0,0,0,1,0,0
384,1,0,0,0,48,1,1,0,1,1,0,1,1,1,108,5067.45,0,0,1,0,0,0,1,1,0,0,0
385,1,1,1,0,11,1,0,0,0,0,0,0,0,0,19,214.75,1,0,0,1,1,0,0,0,0,0,1
386,0,1,1,0,55,1,1,0,1,1,0,0,0,1,85,4874.7,1,0,1,0,1,0,0,0,0,1,0
387,0,0,0,0,42,0,0,1,1,1,1,0,1,1,54,2348.45,0,1,0,0,0,1,0,0,0,1,0
388,1,0,0,0,44,1,1,0,0,1,0,0,1,1,90,4063.0,0,0,1,0,1,0,0,0,0,0,1
389,1,0,0,1,1,1,0,0,0,0,0,0,0,0,44,44.0,0,1,0,0,1,0,0,0,0,1,0
390,0,0,0,0,27,1,1,0,0,0,0,1,1,1,95,2595.25,0,0,1,0,1,0,0,1,0,0,0
391,1,1,1,0,27,1,1,0,1,1,1,1,1,1,84,2309.55,0,1,0,0,1,0,0,1,0,0,0
392,0,1,0,0,2,1,0,0,0,0,0,0,0,1,44,89.3,0,1,0,0,1,0,0,0,0,1,0
393,0,0,0,0,19,1,0,0,0,0,0,0,0,0,19,367.55,0,0,0,1,1,0,0,0,0,0,1
394,0,1,1,0,42,1,1,0,0,0,0,1,1,1,95,3944.5,0,0,1,0,1,0,0,0,0,1,0
395,0,0,0,0,66,1,1,1,1,1,1,1,1,1,90,5965.95,0,1,0,0,0,0,1,0,1,0,0
396,1,1,1,0,33,1,1,1,0,1,1,1,1,1,109,3694.7,0,0,1,0,1,0,0,1,0,0,0
397,0,0,0,0,34,1,0,0,1,0,0,0,0,1,73,2524.45,1,0,1,0,1,0,0,0,1,0,0
398,1,1,0,0,33,0,0,0,0,1,1,1,1,1,54,1803.7,0,1,0,0,1,0,0,0,0,1,0
399,0,0,1,1,23,1,0,0,0,0,0,0,0,0,20,415.1,0,0,0,1,0,1,0,0,0,0,1
400,0,0,0,0,32,1,0,0,0,0,0,0,0,0,19,624.15,0,0,0,1,0,1,0,1,0,0,0
401,0,0,0,0,11,1,0,0,0,0,0,0,0,0,20,237.7,0,0,0,1,0,1,0,0,1,0,0
402,1,0,1,1,69,1,1,0,0,1,0,1,1,1,99,7007.6,1,0,1,0,1,0,0,0,1,0,0
403,0,0,1,0,68,1,0,1,0,0,1,0,0,0,55,3848.8,0,1,0,0,0,1,0,1,0,0,0
404,1,0,0,0,20,1,0,0,0,0,0,0,0,1,19,419.4,0,0,0,1,0,0,1,0,0,0,1
405,1,0,0,0,72,1,0,0,0,0,0,0,0,1,19,1468.75,0,0,0,1,0,0,1,0,1,0,0
406,1,0,1,1,60,1,1,1,0,1,0,1,0,1,95,5812.0,0,0,1,0,0,1,0,1,0,0,0
407,1,1,1,1,32,1,0,0,1,0,0,1,1,1,93,2861.45,0,0,1,0,1,0,0,0,0,0,1
408,0,0,0,0,1,1,0,0,0,0,0,0,0,1,19,19.9,1,0,0,1,1,0,0,0,0,0,1
409,1,0,0,0,1,1,0,0,0,0,0,0,0,1,19,19.6,1,0,0,1,1,0,0,0,0,0,1
410,1,1,0,0,3,1,1,0,1,0,0,0,0,1,81,233.7,1,0,1,0,1,0,0,0,0,1,0
411,0,0,1,0,46,1,1,0,0,0,0,0,0,1,24,1066.15,0,0,0,1,0,1,0,1,0,0,0
412,0,0,1,0,29,1,1,0,0,0,0,0,0,1,74,2149.05,0,0,1,0,1,0,0,0,0,1,0
413,1,0,0,0,51,1,1,0,1,1,1,0,0,1,87,4473.0,0,0,1,0,1,0,0,0,0,1,0
414,0,1,1,0,48,1,0,0,0,0,0,0,0,1,70,3545.05,0,0,1,0,1,0,0,1,0,0,0
415,0,0,1,1,16,1,0,0,1,0,0,0,0,0,73,1195.75,0,0,1,0,1,0,0,1,0,0,0
416,1,0,1,0,70,1,1,0,1,1,1,0,1,1,98,6858.9,0,0,1,0,0,0,1,1,0,0,0
417,0,0,1,1,40,1,1,0,0,0,0,0,0,1,24,1024.7,0,0,0,1,0,0,1,0,0,0,1
418,0,0,1,1,22,1,0,0,1,0,0,0,1,0,83,1845.9,1,0,1,0,1,0,0,0,0,1,0
419,0,1,0,0,1,1,0,0,0,1,0,0,0,1,75,75.3,1,0,1,0,1,0,0,1,0,0,0
420,0,0,1,1,5,1,1,0,0,0,0,0,0,1,24,132.25,0,0,0,1,1,0,0,0,0,0,1
421,0,0,0,0,7,1,0,0,0,0,0,0,0,1,69,515.45,0,0,1,0,1,0,0,1,0,0,0
422,1,0,0,1,29,1,1,0,1,1,1,0,1,0,100,2830.45,0,0,1,0,0,1,0,0,1,0,0
423,1,0,1,1,44,1,1,0,0,0,0,0,0,0,25,1110.5,0,0,0,1,0,1,0,0,0,0,1
424,0,0,0,0,10,0,0,1,1,1,0,0,0,0,40,449.3,0,1,0,0,1,0,0,1,0,0,0
425,0,1,1,0,55,1,1,0,0,0,0,0,0,0,51,2838.55,0,1,0,0,1,0,0,1,0,0,0
426,1,1,1,0,52,1,1,0,1,1,0,1,1,1,105,5376.4,0,0,1,0,0,1,0,1,0,0,0
427,0,0,1,1,10,1,1,0,0,0,0,0,1,0,85,858.6,0,0,1,0,1,0,0,0,0,1,0
428,1,0,0,0,18,1,1,0,0,0,0,0,0,1,75,1395.05,0,0,1,0,1,0,0,1,0,0,0
429,0,0,1,0,68,1,1,1,0,0,1,0,0,0,58,3975.7,0,1,0,0,0,1,0,1,0,0,0
430,0,0,1,1,61,1,0,0,0,0,0,0,0,1,19,1182.55,1,0,0,1,1,0,0,0,0,0,1
431,0,0,1,1,72,0,0,1,1,1,1,1,1,1,65,4784.45,0,1,0,0,0,0,1,0,1,0,0
432,1,0,0,0,2,1,0,1,0,1,0,0,0,0,53,119.5,0,1,0,0,1,0,0,0,0,1,0
433,1,0,0,0,12,1,0,0,0,0,0,0,0,1,45,518.9,1,1,0,0,1,0,0,1,0,0,0
434,1,0,1,0,41,1,0,0,0,0,0,0,0,1,19,899.45,0,0,0,1,0,0,1,0,0,1,0
435,0,0,0,0,26,0,0,0,0,1,1,1,0,1,44,1183.8,0,1,0,0,1,0,0,0,1,0,0
436,1,0,1,0,36,1,0,0,0,0,0,0,0,0,20,720.05,0,0,0,1,0,1,0,1,0,0,0
437,1,0,1,1,72,1,1,1,1,1,1,1,1,1,114,8468.2,0,0,1,0,0,0,1,0,1,0,0
438,1,0,1,0,35,1,1,0,0,0,1,0,1,1,89,3161.2,0,0,1,0,1,0,0,1,0,0,0
439,1,0,0,0,1,1,0,0,0,1,1,0,0,0,55,55.05,0,1,0,0,1,0,0,0,0,0,1
440,0,0,1,1,16,1,1,1,0,1,1,1,1,1,112,1882.55,0,0,1,0,1,0,0,0,0,1,0
441,0,1,0,0,49,1,1,1,0,0,0,1,1,0,101,5070.4,0,0,1,0,1,0,0,0,1,0,0
442,0,0,1,0,54,1,1,1,1,1,1,1,1,1,114,6049.5,0,0,1,0,0,1,0,0,0,0,1
443,0,0,0,1,18,1,1,1,0,0,0,0,1,0,64,1166.7,0,1,0,0,1,0,0,0,0,1,0
444,0,0,1,0,36,1,0,0,0,0,0,0,1,0,80,2937.65,0,0,1,0,1,0,0,0,0,1,0
445,0,0,0,0,60,1,1,0,1,1,0,1,1,1,105,6396.45,1,0,1,0,1,0,0,0,0,1,0
446,0,0,0,0,1,1,0,0,0,0,0,0,0,0,69,69.55,1,0,1,0,1,0,0,0,0,0,1
447,0,0,1,1,52,1,1,0,0,0,0,0,0,1,25,1270.25,0,0,0,1,0,0,1,1,0,0,0
448,1,0,1,1,8,1,0,0,0,1,0,1,1,1,94,759.55,0,0,1,0,1,0,0,0,0,1,0
449,1,0,1,1,72,1,0,1,1,0,1,1,1,0,105,7611.55,0,0,1,0,0,0,1,1,0,0,0
450,0,0,0,0,64,1,1,0,0,0,0,0,0,0,24,1642.75,0,0,0,1,0,1,0,0,0,0,1
451,0,1,0,0,22,1,0,1,0,1,1,0,1,1,69,1545.4,0,1,0,0,1,0,0,0,0,0,1
452,1,0,1,0,60,0,0,0,1,1,1,1,1,1,60,3582.4,0,1,0,0,1,0,0,1,0,0,0
453,0,0,1,1,28,1,0,0,0,0,0,0,1,1,81,2227.1,1,0,1,0,1,0,0,0,0,1,0
454,0,0,1,0,61,1,1,0,0,0,0,0,0,0,24,1417.9,0,0,0,1,0,0,1,0,0,0,1
455,0,0,0,0,24,1,1,0,1,1,0,1,1,1,104,2494.65,0,0,1,0,1,0,0,0,0,1,0
456,1,0,1,1,28,1,0,0,1,1,1,1,0,0,92,2768.35,0,0,1,0,0,1,0,1,0,0,0
457,0,0,1,1,30,1,0,0,1,1,1,1,1,0,80,2369.3,0,1,0,0,0,0,1,1,0,0,0
458,1,0,1,0,2,1,0,0,0,0,0,0,0,0,20,38.0,0,0,0,1,1,0,0,0,0,0,1
459,1,0,0,0,1,1,1,0,0,0,0,0,0,1,75,75.1,0,0,1,0,1,0,0,0,0,1,0
460,1,0,0,1,6,1,0,0,0,0,0,0,0,0,19,100.9,0,0,0,1,1,0,0,0,0,0,1
461,0,0,1,0,24,1,0,0,1,0,0,1,1,1,69,1614.05,0,1,0,0,1,0,0,1,0,0,0
462,1,0,1,1,4,1,1,0,0,1,0,1,1,0,101,385.9,1,0,1,0,1,0,0,0,0,1,0
463,1,0,0,0,7,1,1,0,1,0,0,1,1,1,99,673.25,1,0,1,0,1,0,0,0,0,1,0
